SampleType,Lake,YearSampled,StationName,Date,Time,Temperature,MeasurementType
Temperature,Little Togiak,2013,Little Togiak A Beach,7/5/13,11:23:00 PM,7.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,12:53:00 AM,8,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,2:23:00 AM,7.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,3:53:00 AM,7.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,5:23:00 AM,7.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,6:53:00 AM,7.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,8:23:00 AM,7.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,9:53:00 AM,8,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,11:23:00 AM,8,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,12:53:00 PM,8.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,2:23:00 PM,8.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,3:53:00 PM,8.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,5:23:00 PM,8.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,6:53:00 PM,8.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,8:23:00 PM,8.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,9:53:00 PM,8.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/6/13,11:23:00 PM,8.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,12:53:00 AM,8,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,2:23:00 AM,8,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,3:53:00 AM,7.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,5:23:00 AM,7.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,6:53:00 AM,7.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,8:23:00 AM,7.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,9:53:00 AM,8.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,11:23:00 AM,8.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,12:53:00 PM,8.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,2:23:00 PM,9,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,3:53:00 PM,8.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,5:23:00 PM,9,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,6:53:00 PM,8.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,8:23:00 PM,9.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,9:53:00 PM,9.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/7/13,11:23:00 PM,9.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,12:53:00 AM,8.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,2:23:00 AM,8,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,3:53:00 AM,7.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,5:23:00 AM,7.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,6:53:00 AM,7.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,8:23:00 AM,7.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,9:53:00 AM,7.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,11:23:00 AM,7.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,12:53:00 PM,7.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,2:23:00 PM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,3:53:00 PM,6.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,5:23:00 PM,7,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,6:53:00 PM,7.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,8:23:00 PM,7.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,9:53:00 PM,7.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/8/13,11:23:00 PM,7.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,12:53:00 AM,7.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,2:23:00 AM,7.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,3:53:00 AM,7.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,5:23:00 AM,7.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,6:53:00 AM,7.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,8:23:00 AM,7.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,9:53:00 AM,7.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,11:23:00 AM,8.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,12:53:00 PM,8.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,2:23:00 PM,8.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,3:53:00 PM,9,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,5:23:00 PM,8.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,6:53:00 PM,8.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,8:23:00 PM,9,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,9:53:00 PM,8.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/9/13,11:23:00 PM,8.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,12:53:00 AM,8.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,2:23:00 AM,8.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,3:53:00 AM,8.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,5:23:00 AM,8.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,6:53:00 AM,8.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,8:23:00 AM,8.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,9:53:00 AM,8.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,11:23:00 AM,9.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,12:53:00 PM,10.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,2:23:00 PM,11.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,3:53:00 PM,11.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,5:23:00 PM,11.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,6:53:00 PM,11.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,8:23:00 PM,11.375,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,9:53:00 PM,11.25,iButton
